Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,05Jan2024,07Feb2024,PE,49900.00,,,,2288.70,,1812.60,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,50000.00,,,,2364.15,,1886.90,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,50100.00,,,,2438.55,,1962.55,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,50200.00,,,,2515.85,,2039.45,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,50300.00,,,,2594.15,,2117.65,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,50400.00,,,,2673.40,,2197.00,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,50500.00,,,,2753.60,,2277.50,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,50600.00,,,,2834.70,,2359.15,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,50700.00,,,,2916.70,,2441.85,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,51000.00,,,,3167.60,,2695.85,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,51500.00,,,,3600.70,,3136.50,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,52000.00,,,,4049.35,,3594.40,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,52500.00,,,,4510.55,,4065.10,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,53000.00,,,,4981.45,,4544.95,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,53500.00,,,,5459.80,,5031.05,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,54000.00,,,,5943.65,,5521.40,,,,,,48159.00
BANKNIFTY,08Jan2024,07Feb2024,PE,40500.00,,,,1.30,,0.05,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,41000.00,,,,2.60,,0.20,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,41500.00,,,,5.05,,0.55,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,42000.00,,,,9.45,,1.40,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,42500.00,,,,16.95,,3.35,,,,,,47450.25
