Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int,Change in OI,Underlying Value
BANKNIFTY,05Jan2024,07Feb2024,CE,53500.00,,,,37.40,,15.55,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,54000.00,35.40,35.40,24.30,27.60,26.00,27.60,60.00,486.26,0.26,390.00,390.00,48159.00
BANKNIFTY,08Jan2024,07Feb2024,CE,40500.00,,,,7488.35,,7174.40,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,41000.00,,,,6993.15,,6677.30,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,41500.00,,,,6499.10,,6180.40,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,42000.00,,,,6007.00,,5684.05,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,42500.00,,,,5517.95,,5188.75,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,43000.00,,,,5033.70,,4695.55,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,43500.00,,,,4556.35,,4206.25,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,44000.00,,,,4088.70,,3723.55,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,44500.00,,,,3634.05,,3251.35,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,45000.00,,,,3196.15,,2794.75,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,45200.00,,,,3026.55,,2617.80,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,45300.00,,,,2943.10,,2530.75,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,45400.00,,,,2860.55,,2444.75,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,45500.00,,,,2779.00,,2359.85,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,45600.00,,,,2698.40,,2276.05,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,45700.00,,,,2618.85,,2193.50,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,45800.00,,,,2540.35,,2112.15,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,45900.00,,,,2462.90,,2032.10,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,46000.00,,,,2386.60,,1953.40,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,46100.00,,,,2311.40,,1876.10,,,,,,47450.25
